"Model","Index","PlainTextCitation","GeneratedBibTeX","TimeToGeneration","ActualBibTeX","TotalFields","MatchingFields","PercentageMatch","NonMatchingFields","FieldComparisons","Error"
"codegemma:7b",0,"Felber, Irma M. 1947. “Direct Introduction of Chemical Substances Into Herbaceous Plants.” Science 106 (2750): 251–251. https://doi.org/10.1126/science.106.2750.251. ","@article{felber1947,   author = {Felber, Irma M.},   title = {Direct Introduction of Chemical Substances Into Herbaceous Plants},   journal = {Science},   volume = {106},   number = {2750},   pages = {251–251},   year = {1947},   doi = {10.1126/science.106.2750.251} }",10.357336044311523," @article{Felber_1947, title={Direct Introduction of Chemical Substances Into Herbaceous Plants}, volume={106}, ISSN={1095-9203}, url={http://dx.doi.org/10.1126/science.106.2750.251}, DOI={10.1126/science.106.2750.251}, number={2750}, journal={Science}, publisher={American Association for the Advancement of Science (AAAS)}, author={Felber, Irma M.}, year={1947}, month=sep, pages={251–251} } ",13,9,69.23076923076923,"url, issn, publisher, month","{""journal"": {""GeneratedValue"": ""Science"", ""ActualValue"": ""Science"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.1126/science.106.2750.251"", ""Match"": false}, ""issn"": {""GeneratedValue"": """", ""ActualValue"": ""1095-9203"", ""Match"": false}, ""doi"": {""GeneratedValue"": ""10.1126/science.106.2750.251"", ""ActualValue"": ""10.1126/science.106.2750.251"", ""Match"": true}, ""title"": {""GeneratedValue"": ""Direct Introduction of Chemical Substances Into Herbaceous Plants"", ""ActualValue"": ""Direct Introduction of Chemical Substances Into Herbaceous Plants"", ""Match"": true}, ""number"": {""GeneratedValue"": ""2750"", ""ActualValue"": ""2750"", ""Match"": true}, ""publisher"": {""GeneratedValue"": """", ""ActualValue"": ""American Association for the Advancement of Science (AAAS)"", ""Match"": false}, ""author"": {""GeneratedValue"": ""Felber, Irma M."", ""ActualValue"": ""Felber, Irma M."", ""Match"": true}, ""year"": {""GeneratedValue"": ""1947"", ""ActualValue"": ""1947"", ""Match"": true}, ""pages"": {""GeneratedValue"": ""251\u2013251"", ""ActualValue"": ""251\u2013251"", ""Match"": true}, ""month"": {""GeneratedValue"": """", ""ActualValue"": ""September"", ""Match"": false}, ""volume"": {""GeneratedValue"": ""106"", ""ActualValue"": ""106"", ""Match"": true}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}}",""
"codegemma:7b",0,"Felber, Irma M. 1947. “Direct Introduction of Chemical Substances Into Herbaceous Plants.” Science 106 (2750): 251–251. https://doi.org/10.1126/science.106.2750.251. ","@article{felber1947,   author = {Felber, Irma M.},   title = {Direct Introduction of Chemical Substances Into Herbaceous Plants},   journal = {Science},   volume = {106},   number = {2750},   pages = {251–251},   year = {1947},   doi = {10.1126/science.106.2750.251} }",10.357336044311523," @article{Felber_1947, title={Direct Introduction of Chemical Substances Into Herbaceous Plants}, volume={106}, ISSN={1095-9203}, url={http://dx.doi.org/10.1126/science.106.2750.251}, DOI={10.1126/science.106.2750.251}, number={2750}, journal={Science}, publisher={American Association for the Advancement of Science (AAAS)}, author={Felber, Irma M.}, year={1947}, month=sep, pages={251–251} } ",13,9,69.23076923076923,"url, issn, publisher, month","{""journal"": {""GeneratedValue"": ""Science"", ""ActualValue"": ""Science"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.1126/science.106.2750.251"", ""Match"": false}, ""issn"": {""GeneratedValue"": """", ""ActualValue"": ""1095-9203"", ""Match"": false}, ""doi"": {""GeneratedValue"": ""10.1126/science.106.2750.251"", ""ActualValue"": ""10.1126/science.106.2750.251"", ""Match"": true}, ""title"": {""GeneratedValue"": ""Direct Introduction of Chemical Substances Into Herbaceous Plants"", ""ActualValue"": ""Direct Introduction of Chemical Substances Into Herbaceous Plants"", ""Match"": true}, ""number"": {""GeneratedValue"": ""2750"", ""ActualValue"": ""2750"", ""Match"": true}, ""publisher"": {""GeneratedValue"": """", ""ActualValue"": ""American Association for the Advancement of Science (AAAS)"", ""Match"": false}, ""author"": {""GeneratedValue"": ""Felber, Irma M."", ""ActualValue"": ""Felber, Irma M."", ""Match"": true}, ""year"": {""GeneratedValue"": ""1947"", ""ActualValue"": ""1947"", ""Match"": true}, ""pages"": {""GeneratedValue"": ""251\u2013251"", ""ActualValue"": ""251\u2013251"", ""Match"": true}, ""month"": {""GeneratedValue"": """", ""ActualValue"": ""September"", ""Match"": false}, ""volume"": {""GeneratedValue"": ""106"", ""ActualValue"": ""106"", ""Match"": true}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}}",""
"codegemma:7b",1,"Wang, M., 2019. Art, Urban Renewal, and Grassroots Community Building. Socially Engaged Art in Contemporary China 85–115. https://doi.org/10.4324/9780429457074-6 ","@article{wang2019,   author = {Wang, M.},   title = {Art, Urban Renewal, and Grassroots Community Building},   journal = {Socially Engaged Art in Contemporary China},   volume = {85-115},   doi = {10.4324/9780429457074-6},   year = {2019} }",2.755056858062744," @article{Wang_2019, title={Art, Urban Renewal, and Grassroots Community Building}, url={http://dx.doi.org/10.4324/9780429457074-6}, DOI={10.4324/9780429457074-6}, journal={Socially Engaged Art in Contemporary China}, publisher={Routledge}, author={Wang, Meiqin}, year={2019}, month=mar, pages={85–115} } ",11,5,45.45454545454545,"url, pages, month, volume, publisher, author","{""journal"": {""GeneratedValue"": ""Socially Engaged Art in Contemporary China"", ""ActualValue"": ""Socially Engaged Art in Contemporary China"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.4324/9780429457074-6"", ""Match"": false}, ""pages"": {""GeneratedValue"": """", ""ActualValue"": ""85\u2013115"", ""Match"": false}, ""month"": {""GeneratedValue"": """", ""ActualValue"": ""March"", ""Match"": false}, ""doi"": {""GeneratedValue"": ""10.4324/9780429457074-6"", ""ActualValue"": ""10.4324/9780429457074-6"", ""Match"": true}, ""title"": {""GeneratedValue"": ""Art, Urban Renewal, and Grassroots Community Building"", ""ActualValue"": ""Art, Urban Renewal, and Grassroots Community Building"", ""Match"": true}, ""volume"": {""GeneratedValue"": ""85-115"", ""ActualValue"": """", ""Match"": false}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}, ""publisher"": {""GeneratedValue"": """", ""ActualValue"": ""Routledge"", ""Match"": false}, ""author"": {""GeneratedValue"": ""Wang, M."", ""ActualValue"": ""Wang, Meiqin"", ""Match"": false}, ""year"": {""GeneratedValue"": ""2019"", ""ActualValue"": ""2019"", ""Match"": true}}",""
"codegemma:7b",0,"Felber, Irma M. 1947. “Direct Introduction of Chemical Substances Into Herbaceous Plants.” Science 106 (2750): 251–251. https://doi.org/10.1126/science.106.2750.251. ","@article{felber1947,   author = {Felber, Irma M.},   title = {Direct Introduction of Chemical Substances Into Herbaceous Plants},   journal = {Science},   volume = {106},   number = {2750},   pages = {251–251},   year = {1947},   doi = {10.1126/science.106.2750.251} }",10.357336044311523," @article{Felber_1947, title={Direct Introduction of Chemical Substances Into Herbaceous Plants}, volume={106}, ISSN={1095-9203}, url={http://dx.doi.org/10.1126/science.106.2750.251}, DOI={10.1126/science.106.2750.251}, number={2750}, journal={Science}, publisher={American Association for the Advancement of Science (AAAS)}, author={Felber, Irma M.}, year={1947}, month=sep, pages={251–251} } ",13,9,69.23076923076923,"url, issn, publisher, month","{""journal"": {""GeneratedValue"": ""Science"", ""ActualValue"": ""Science"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.1126/science.106.2750.251"", ""Match"": false}, ""issn"": {""GeneratedValue"": """", ""ActualValue"": ""1095-9203"", ""Match"": false}, ""doi"": {""GeneratedValue"": ""10.1126/science.106.2750.251"", ""ActualValue"": ""10.1126/science.106.2750.251"", ""Match"": true}, ""title"": {""GeneratedValue"": ""Direct Introduction of Chemical Substances Into Herbaceous Plants"", ""ActualValue"": ""Direct Introduction of Chemical Substances Into Herbaceous Plants"", ""Match"": true}, ""number"": {""GeneratedValue"": ""2750"", ""ActualValue"": ""2750"", ""Match"": true}, ""publisher"": {""GeneratedValue"": """", ""ActualValue"": ""American Association for the Advancement of Science (AAAS)"", ""Match"": false}, ""author"": {""GeneratedValue"": ""Felber, Irma M."", ""ActualValue"": ""Felber, Irma M."", ""Match"": true}, ""year"": {""GeneratedValue"": ""1947"", ""ActualValue"": ""1947"", ""Match"": true}, ""pages"": {""GeneratedValue"": ""251\u2013251"", ""ActualValue"": ""251\u2013251"", ""Match"": true}, ""month"": {""GeneratedValue"": """", ""ActualValue"": ""September"", ""Match"": false}, ""volume"": {""GeneratedValue"": ""106"", ""ActualValue"": ""106"", ""Match"": true}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}}",""
"codegemma:7b",1,"Wang, M., 2019. Art, Urban Renewal, and Grassroots Community Building. Socially Engaged Art in Contemporary China 85–115. https://doi.org/10.4324/9780429457074-6 ","@article{wang2019,   author = {Wang, M.},   title = {Art, Urban Renewal, and Grassroots Community Building},   journal = {Socially Engaged Art in Contemporary China},   volume = {85-115},   doi = {10.4324/9780429457074-6},   year = {2019} }",2.755056858062744," @article{Wang_2019, title={Art, Urban Renewal, and Grassroots Community Building}, url={http://dx.doi.org/10.4324/9780429457074-6}, DOI={10.4324/9780429457074-6}, journal={Socially Engaged Art in Contemporary China}, publisher={Routledge}, author={Wang, Meiqin}, year={2019}, month=mar, pages={85–115} } ",11,5,45.45454545454545,"url, pages, month, volume, publisher, author","{""journal"": {""GeneratedValue"": ""Socially Engaged Art in Contemporary China"", ""ActualValue"": ""Socially Engaged Art in Contemporary China"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.4324/9780429457074-6"", ""Match"": false}, ""pages"": {""GeneratedValue"": """", ""ActualValue"": ""85\u2013115"", ""Match"": false}, ""month"": {""GeneratedValue"": """", ""ActualValue"": ""March"", ""Match"": false}, ""doi"": {""GeneratedValue"": ""10.4324/9780429457074-6"", ""ActualValue"": ""10.4324/9780429457074-6"", ""Match"": true}, ""title"": {""GeneratedValue"": ""Art, Urban Renewal, and Grassroots Community Building"", ""ActualValue"": ""Art, Urban Renewal, and Grassroots Community Building"", ""Match"": true}, ""volume"": {""GeneratedValue"": ""85-115"", ""ActualValue"": """", ""Match"": false}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}, ""publisher"": {""GeneratedValue"": """", ""ActualValue"": ""Routledge"", ""Match"": false}, ""author"": {""GeneratedValue"": ""Wang, M."", ""ActualValue"": ""Wang, Meiqin"", ""Match"": false}, ""year"": {""GeneratedValue"": ""2019"", ""ActualValue"": ""2019"", ""Match"": true}}",""
"codegemma:7b",2,"Liu, P.-H., K.-C. Huang, Y.-L. Tseng, I.-M. Chiu, H.-Y. Pan & F.-J. Cheng, 2022. Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan. Aerosol and Air Quality Research, 22: 220179. Taiwan Association for Aerosol Research. ","@article{liu2022,   author = {P.-H. Liu and K.-C. Huang and Y.-L. Tseng and I.-M. Chiu and H.-Y. Pan and F.-J. Cheng},   title = {Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City},   journal = {Aerosol and Air Quality Research},   volume = {22},   pages = {220179},   year = {2022},   publisher = {Taiwan Association for Aerosol Research}, }",3.3154208660125732," @article{Liu_2022, title={Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan}, volume={22}, ISSN={2071-1409}, url={http://dx.doi.org/10.4209/aaqr.220179}, DOI={10.4209/aaqr.220179}, number={9}, journal={Aerosol and Air Quality Research}, publisher={Taiwan Association for Aerosol Research}, author={Liu, Peng-Huei and Huang, Kuo-Chen and Tseng, Yu-Lun and Chiu, I-Min and Pan, Hsiu-Yung and Cheng, Fu-Jen}, year={2022}, pages={220179} } ",12,6,50.0,"url, issn, doi, title, number, author","{""journal"": {""GeneratedValue"": ""Aerosol and Air Quality Research"", ""ActualValue"": ""Aerosol and Air Quality Research"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.4209/aaqr.220179"", ""Match"": false}, ""issn"": {""GeneratedValue"": """", ""ActualValue"": ""2071-1409"", ""Match"": false}, ""doi"": {""GeneratedValue"": """", ""ActualValue"": ""10.4209/aaqr.220179"", ""Match"": false}, ""title"": {""GeneratedValue"": ""Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City"", ""ActualValue"": ""Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan"", ""Match"": false}, ""number"": {""GeneratedValue"": """", ""ActualValue"": ""9"", ""Match"": false}, ""publisher"": {""GeneratedValue"": ""Taiwan Association for Aerosol Research"", ""ActualValue"": ""Taiwan Association for Aerosol Research"", ""Match"": true}, ""author"": {""GeneratedValue"": ""P.-H. Liu and K.-C. Huang and Y.-L. Tseng and I.-M. Chiu and H.-Y. Pan and F.-J. Cheng"", ""ActualValue"": ""Liu, Peng-Huei and Huang, Kuo-Chen and Tseng, Yu-Lun and Chiu, I-Min and Pan, Hsiu-Yung and Cheng, Fu-Jen"", ""Match"": false}, ""year"": {""GeneratedValue"": ""2022"", ""ActualValue"": ""2022"", ""Match"": true}, ""pages"": {""GeneratedValue"": ""220179"", ""ActualValue"": ""220179"", ""Match"": true}, ""volume"": {""GeneratedValue"": ""22"", ""ActualValue"": ""22"", ""Match"": true}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}}",""
"codegemma:7b",0,"Felber, Irma M. 1947. “Direct Introduction of Chemical Substances Into Herbaceous Plants.” Science 106 (2750): 251–251. https://doi.org/10.1126/science.106.2750.251. ","@article{felber1947,   author = {Felber, Irma M.},   title = {Direct Introduction of Chemical Substances Into Herbaceous Plants},   journal = {Science},   volume = {106},   number = {2750},   pages = {251–251},   year = {1947},   doi = {10.1126/science.106.2750.251} }",10.357336044311523," @article{Felber_1947, title={Direct Introduction of Chemical Substances Into Herbaceous Plants}, volume={106}, ISSN={1095-9203}, url={http://dx.doi.org/10.1126/science.106.2750.251}, DOI={10.1126/science.106.2750.251}, number={2750}, journal={Science}, publisher={American Association for the Advancement of Science (AAAS)}, author={Felber, Irma M.}, year={1947}, month=sep, pages={251–251} } ",13,9,69.23076923076923,"url, issn, publisher, month","{""journal"": {""GeneratedValue"": ""Science"", ""ActualValue"": ""Science"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.1126/science.106.2750.251"", ""Match"": false}, ""issn"": {""GeneratedValue"": """", ""ActualValue"": ""1095-9203"", ""Match"": false}, ""doi"": {""GeneratedValue"": ""10.1126/science.106.2750.251"", ""ActualValue"": ""10.1126/science.106.2750.251"", ""Match"": true}, ""title"": {""GeneratedValue"": ""Direct Introduction of Chemical Substances Into Herbaceous Plants"", ""ActualValue"": ""Direct Introduction of Chemical Substances Into Herbaceous Plants"", ""Match"": true}, ""number"": {""GeneratedValue"": ""2750"", ""ActualValue"": ""2750"", ""Match"": true}, ""publisher"": {""GeneratedValue"": """", ""ActualValue"": ""American Association for the Advancement of Science (AAAS)"", ""Match"": false}, ""author"": {""GeneratedValue"": ""Felber, Irma M."", ""ActualValue"": ""Felber, Irma M."", ""Match"": true}, ""year"": {""GeneratedValue"": ""1947"", ""ActualValue"": ""1947"", ""Match"": true}, ""pages"": {""GeneratedValue"": ""251\u2013251"", ""ActualValue"": ""251\u2013251"", ""Match"": true}, ""month"": {""GeneratedValue"": """", ""ActualValue"": ""September"", ""Match"": false}, ""volume"": {""GeneratedValue"": ""106"", ""ActualValue"": ""106"", ""Match"": true}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}}",""
"codegemma:7b",1,"Wang, M., 2019. Art, Urban Renewal, and Grassroots Community Building. Socially Engaged Art in Contemporary China 85–115. https://doi.org/10.4324/9780429457074-6 ","@article{wang2019,   author = {Wang, M.},   title = {Art, Urban Renewal, and Grassroots Community Building},   journal = {Socially Engaged Art in Contemporary China},   volume = {85-115},   doi = {10.4324/9780429457074-6},   year = {2019} }",2.755056858062744," @article{Wang_2019, title={Art, Urban Renewal, and Grassroots Community Building}, url={http://dx.doi.org/10.4324/9780429457074-6}, DOI={10.4324/9780429457074-6}, journal={Socially Engaged Art in Contemporary China}, publisher={Routledge}, author={Wang, Meiqin}, year={2019}, month=mar, pages={85–115} } ",11,5,45.45454545454545,"url, pages, month, volume, publisher, author","{""journal"": {""GeneratedValue"": ""Socially Engaged Art in Contemporary China"", ""ActualValue"": ""Socially Engaged Art in Contemporary China"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.4324/9780429457074-6"", ""Match"": false}, ""pages"": {""GeneratedValue"": """", ""ActualValue"": ""85\u2013115"", ""Match"": false}, ""month"": {""GeneratedValue"": """", ""ActualValue"": ""March"", ""Match"": false}, ""doi"": {""GeneratedValue"": ""10.4324/9780429457074-6"", ""ActualValue"": ""10.4324/9780429457074-6"", ""Match"": true}, ""title"": {""GeneratedValue"": ""Art, Urban Renewal, and Grassroots Community Building"", ""ActualValue"": ""Art, Urban Renewal, and Grassroots Community Building"", ""Match"": true}, ""volume"": {""GeneratedValue"": ""85-115"", ""ActualValue"": """", ""Match"": false}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}, ""publisher"": {""GeneratedValue"": """", ""ActualValue"": ""Routledge"", ""Match"": false}, ""author"": {""GeneratedValue"": ""Wang, M."", ""ActualValue"": ""Wang, Meiqin"", ""Match"": false}, ""year"": {""GeneratedValue"": ""2019"", ""ActualValue"": ""2019"", ""Match"": true}}",""
"codegemma:7b",2,"Liu, P.-H., K.-C. Huang, Y.-L. Tseng, I.-M. Chiu, H.-Y. Pan & F.-J. Cheng, 2022. Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan. Aerosol and Air Quality Research, 22: 220179. Taiwan Association for Aerosol Research. ","@article{liu2022,   author = {P.-H. Liu and K.-C. Huang and Y.-L. Tseng and I.-M. Chiu and H.-Y. Pan and F.-J. Cheng},   title = {Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City},   journal = {Aerosol and Air Quality Research},   volume = {22},   pages = {220179},   year = {2022},   publisher = {Taiwan Association for Aerosol Research}, }",3.3154208660125732," @article{Liu_2022, title={Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan}, volume={22}, ISSN={2071-1409}, url={http://dx.doi.org/10.4209/aaqr.220179}, DOI={10.4209/aaqr.220179}, number={9}, journal={Aerosol and Air Quality Research}, publisher={Taiwan Association for Aerosol Research}, author={Liu, Peng-Huei and Huang, Kuo-Chen and Tseng, Yu-Lun and Chiu, I-Min and Pan, Hsiu-Yung and Cheng, Fu-Jen}, year={2022}, pages={220179} } ",12,6,50.0,"url, issn, doi, title, number, author","{""journal"": {""GeneratedValue"": ""Aerosol and Air Quality Research"", ""ActualValue"": ""Aerosol and Air Quality Research"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.4209/aaqr.220179"", ""Match"": false}, ""issn"": {""GeneratedValue"": """", ""ActualValue"": ""2071-1409"", ""Match"": false}, ""doi"": {""GeneratedValue"": """", ""ActualValue"": ""10.4209/aaqr.220179"", ""Match"": false}, ""title"": {""GeneratedValue"": ""Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City"", ""ActualValue"": ""Association between Air Pollution and Risk of Hospital Admission for Pediatric Pneumonia in a Tropical City, Kaohsiung, Taiwan"", ""Match"": false}, ""number"": {""GeneratedValue"": """", ""ActualValue"": ""9"", ""Match"": false}, ""publisher"": {""GeneratedValue"": ""Taiwan Association for Aerosol Research"", ""ActualValue"": ""Taiwan Association for Aerosol Research"", ""Match"": true}, ""author"": {""GeneratedValue"": ""P.-H. Liu and K.-C. Huang and Y.-L. Tseng and I.-M. Chiu and H.-Y. Pan and F.-J. Cheng"", ""ActualValue"": ""Liu, Peng-Huei and Huang, Kuo-Chen and Tseng, Yu-Lun and Chiu, I-Min and Pan, Hsiu-Yung and Cheng, Fu-Jen"", ""Match"": false}, ""year"": {""GeneratedValue"": ""2022"", ""ActualValue"": ""2022"", ""Match"": true}, ""pages"": {""GeneratedValue"": ""220179"", ""ActualValue"": ""220179"", ""Match"": true}, ""volume"": {""GeneratedValue"": ""22"", ""ActualValue"": ""22"", ""Match"": true}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}}",""
"codegemma:7b",3,"Jacob, Preminda. 1998. “Media Spectacles: The Production and Reception of Tamil Cinema Advertisements.” Visual Anthropology 11 (4): 287–322. https://doi.org/10.1080/08949468.1998.9966758. ","@article{jacob1998,   author = {Preminda Jacob},   title = {Media Spectacles: The Production and Reception of Tamil Cinema Advertisements},   journal = {Visual Anthropology},   volume = {11},   number = {4},   pages = {287--322},   year = {1998},   doi = {10.1080/08949468.1998.9966758}, }",3.0453860759735107," @article{Jacob_1998, title={Media spectacles: The production and reception of Tamil Cinema advertisements}, volume={11}, ISSN={0894-9468}, url={http://dx.doi.org/10.1080/08949468.1998.9966758}, DOI={10.1080/08949468.1998.9966758}, number={4}, journal={Visual Anthropology}, publisher={Informa UK Limited}, author={Jacob, Preminda}, year={1998}, pages={287–322} } ",12,7,58.333333333333336,"url, issn, publisher, author, pages","{""journal"": {""GeneratedValue"": ""Visual Anthropology"", ""ActualValue"": ""Visual Anthropology"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.1080/08949468.1998.9966758"", ""Match"": false}, ""issn"": {""GeneratedValue"": """", ""ActualValue"": ""0894-9468"", ""Match"": false}, ""doi"": {""GeneratedValue"": ""10.1080/08949468.1998.9966758"", ""ActualValue"": ""10.1080/08949468.1998.9966758"", ""Match"": true}, ""title"": {""GeneratedValue"": ""Media Spectacles: The Production and Reception of Tamil Cinema Advertisements"", ""ActualValue"": ""Media spectacles: The production and reception of Tamil Cinema advertisements"", ""Match"": true}, ""number"": {""GeneratedValue"": ""4"", ""ActualValue"": ""4"", ""Match"": true}, ""publisher"": {""GeneratedValue"": """", ""ActualValue"": ""Informa UK Limited"", ""Match"": false}, ""author"": {""GeneratedValue"": ""Preminda Jacob"", ""ActualValue"": ""Jacob, Preminda"", ""Match"": false}, ""year"": {""GeneratedValue"": ""1998"", ""ActualValue"": ""1998"", ""Match"": true}, ""pages"": {""GeneratedValue"": ""287--322"", ""ActualValue"": ""287\u2013322"", ""Match"": false}, ""volume"": {""GeneratedValue"": ""11"", ""ActualValue"": ""11"", ""Match"": true}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}}",""
"codegemma:7b",0,"Felber, Irma M. 1947. “Direct Introduction of Chemical Substances Into Herbaceous Plants.” Science 106 (2750): 251–251. https://doi.org/10.1126/science.106.2750.251. ","@article{felber1947,   author = {Felber, Irma M.},   title = {Direct Introduction of Chemical Substances Into Herbaceous Plants},   journal = {Science},   volume = {106},   number = {2750},   pages = {251–251},   year = {1947},   doi = {10.1126/science.106.2750.251} }",10.357336044311523," @article{Felber_1947, title={Direct Introduction of Chemical Substances Into Herbaceous Plants}, volume={106}, ISSN={1095-9203}, url={http://dx.doi.org/10.1126/science.106.2750.251}, DOI={10.1126/science.106.2750.251}, number={2750}, journal={Science}, publisher={American Association for the Advancement of Science (AAAS)}, author={Felber, Irma M.}, year={1947}, month=sep, pages={251–251} } ",13,9,69.23076923076923,"url, issn, publisher, month","{""journal"": {""GeneratedValue"": ""Science"", ""ActualValue"": ""Science"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.1126/science.106.2750.251"", ""Match"": false}, ""issn"": {""GeneratedValue"": """", ""ActualValue"": ""1095-9203"", ""Match"": false}, ""doi"": {""GeneratedValue"": ""10.1126/science.106.2750.251"", ""ActualValue"": ""10.1126/science.106.2750.251"", ""Match"": true}, ""title"": {""GeneratedValue"": ""Direct Introduction of Chemical Substances Into Herbaceous Plants"", ""ActualValue"": ""Direct Introduction of Chemical Substances Into Herbaceous Plants"", ""Match"": true}, ""number"": {""GeneratedValue"": ""2750"", ""ActualValue"": ""2750"", ""Match"": true}, ""publisher"": {""GeneratedValue"": """", ""ActualValue"": ""American Association for the Advancement of Science (AAAS)"", ""Match"": false}, ""author"": {""GeneratedValue"": ""Felber, Irma M."", ""ActualValue"": ""Felber, Irma M."", ""Match"": true}, ""year"": {""GeneratedValue"": ""1947"", ""ActualValue"": ""1947"", ""Match"": true}, ""pages"": {""GeneratedValue"": ""251\u2013251"", ""ActualValue"": ""251\u2013251"", ""Match"": true}, ""month"": {""GeneratedValue"": """", ""ActualValue"": ""September"", ""Match"": false}, ""volume"": {""GeneratedValue"": ""106"", ""ActualValue"": ""106"", ""Match"": true}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}}",""
"codegemma:7b",1,"Wang, M., 2019. Art, Urban Renewal, and Grassroots Community Building. Socially Engaged Art in Contemporary China 85–115. https://doi.org/10.4324/9780429457074-6 ","@article{wang2019,   author = {Wang, M.},   title = {Art, Urban Renewal, and Grassroots Community Building},   journal = {Socially Engaged Art in Contemporary China},   volume = {85-115},   doi = {10.4324/9780429457074-6},   year = {2019} }",2.755056858062744," @article{Wang_2019, title={Art, Urban Renewal, and Grassroots Community Building}, url={http://dx.doi.org/10.4324/9780429457074-6}, DOI={10.4324/9780429457074-6}, journal={Socially Engaged Art in Contemporary China}, publisher={Routledge}, author={Wang, Meiqin}, year={2019}, month=mar, pages={85–115} } ",11,5,45.45454545454545,"url, pages, month, volume, publisher, author","{""journal"": {""GeneratedValue"": ""Socially Engaged Art in Contemporary China"", ""ActualValue"": ""Socially Engaged Art in Contemporary China"", ""Match"": true}, ""url"": {""GeneratedValue"": """", ""ActualValue"": ""http://dx.doi.org/10.4324/9780429457074-6"", ""Match"": false}, ""pages"": {""GeneratedValue"": """", ""ActualValue"": ""85\u2013115"", ""Match"": false}, ""month"": {""GeneratedValue"": """", ""ActualValue"": ""March"", ""Match"": false}, ""doi"": {""GeneratedValue"": ""10.4324/9780429457074-6"", ""ActualValue"": ""10.4324/9780429457074-6"", ""Match"": true}, ""title"": {""GeneratedValue"": ""Art, Urban Renewal, and Grassroots Community Building"", ""ActualValue"": ""Art, Urban Renewal, and Grassroots Community Building"", ""Match"": true}, ""volume"": {""GeneratedValue"": ""85-115"", ""ActualValue"": """", ""Match"": false}, ""entrytype"": {""GeneratedValue"": ""article"", ""ActualValue"": ""article"", ""Match"": true}, ""publisher"": {""GeneratedValue"": """", ""ActualValue"": ""Routledge"", ""Match"": false}, ""author"": {""GeneratedValue"": ""Wang, M."", ""ActualValue"": ""Wang, Meiqin"", ""Match"": false}, ""year"": {""GeneratedValue"": ""2019"", ""ActualValue"": ""2019"", ""Match"": true}}",""
